system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1239,2019-08-31 16:00:00,6270.0,348.692,20.741669726000005,-0.8660254037844385,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,18550.0,18550.0,0.3380053908355795,0.3650145218310775,6771.019379966488,-0.02700913099549801,-501.0193799664876,regresion_conjunta_normalizada,ac_power_norm
1239,2019-08-31 17:00:00,1120.0,91.4105,19.364864060300004,-0.9659258262890684,-0.2588190451025206,-0.8631421280499115,-0.5049610547215202,18550.0,18550.0,0.06037735849056604,0.09507292381653856,1763.6027367967904,-0.034695565325972524,-643.6027367967904,regresion_conjunta_normalizada,ac_power_norm
1239,2019-08-31 18:00:00,330.0,53.38475,18.539308438700004,-1.0,-1.8369701987210287e-16,-0.8631421280499115,-0.5049610547215202,18550.0,18550.0,0.01778975741239892,0.04289553715168681,795.7122141637903,-0.025105779739287893,-465.71221416379035,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 06:00:00,270.0,58.48975,5.821390754600005,1.0,6.123233995736766e-17,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.014555256064690027,0.04947243523912814,917.7136736858271,-0.034917179174438116,-647.7136736858271,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 07:00:00,3030.0,215.39325,9.1315299083,0.9659258262890684,-0.2588190451025206,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.1633423180592992,0.2021437620843133,3749.7667866640118,-0.03880144402501412,-719.7667866640118,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 08:00:00,7020.0,379.8015,13.721530275500005,0.8660254037844387,-0.4999999999999998,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.3784366576819407,0.3635017729340638,6742.957887926884,0.014934884747876853,277.0421120731162,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 09:00:00,10700.0,533.65125,17.463613908200003,0.7071067811865476,-0.7071067811865475,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.5768194070080862,0.5128883984106971,9514.079790518432,0.0639310085973891,1185.9202094815682,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 10:00:00,12800.0,660.90625,20.6248641611,0.4999999999999999,-0.8660254037844387,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.6900269541778976,0.6374761567090286,11825.18270695248,0.05255079746886904,974.8172930475193,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 11:00:00,14600.0,748.17175,21.8033364776,0.258819045102521,-0.9659258262890682,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.7870619946091644,0.7236543953441474,13423.789033633935,0.06340759926501693,1176.210966366065,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 12:00:00,15035.0,770.90475,19.210141825700003,1.2246467991473532e-16,-1.0,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.8105121293800539,0.7461264724622243,13840.646064174261,0.0643856569178296,1194.3539358257385,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 13:00:00,14619.5,754.30225,19.601252968100003,-0.2588190451025208,-0.9659258262890684,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.7881132075471698,0.7399866046613188,13726.751516467464,0.04812660288585102,892.7484835325358,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 14:00:00,13105.0,679.9957499999999,22.755280998200003,-0.4999999999999997,-0.8660254037844388,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.7064690026954178,0.6843157843102317,12694.057798954796,0.022153218385186135,410.94220104520355,regresion_conjunta_normalizada,ac_power_norm
1239,2019-09-01 15:00:00,10744.0,564.7484000000001,22.7705587772,-0.7071067811865471,-0.7071067811865479,-0.8717063187093217,-0.4900286664290594,18550.0,18550.0,0.5791913746630728,0.5769323546897047,10702.095179494023,0.0022590199733680816,41.90482050597711,regresion_conjunta_normalizada,ac_power_norm
